Id_Sample,ClassifiersResult,TrueResult,Metric
202,0.0,0.0,VN
203,0.0,0.0,VN
204,0.0,0.0,VN
205,0.0,0.0,VN
206,0.0,0.0,VN
207,0.0,0.0,VN
208,0.0,0.0,VN
209,0.0,0.0,VN
210,0.0,0.0,VN
211,0.0,0.0,VN
212,0.0,0.0,VN
213,0.0,0.0,VN
214,0.0,0.0,VN
215,0.0,0.0,VN
216,0.0,0.0,VN
217,0.0,0.0,VN
218,0.0,0.0,VN
219,0.0,0.0,VN
220,0.0,0.0,VN
221,0.0,0.0,VN
222,0.0,0.0,VN
223,0.0,0.0,VN
225,0.0,0.0,VN
226,0.0,0.0,VN
227,0.0,0.0,VN
228,0.0,0.0,VN
229,0.0,0.0,VN
230,0.0,0.0,VN
231,0.0,0.0,VN
232,0.0,0.0,VN
233,0.0,0.0,VN
234,0.0,0.0,VN
235,0.0,0.0,VN
236,0.0,0.0,VN
237,0.0,0.0,VN
238,0.0,0.0,VN
239,0.0,0.0,VN
240,0.0,0.0,VN
241,0.0,0.0,VN
242,0.0,0.0,VN
243,0.0,0.0,VN
244,0.0,0.0,VN
245,0.0,0.0,VN
247,0.0,0.0,VN
248,0.0,0.0,VN
249,0.0,0.0,VN
250,4.0,0.0,FP
251,0.0,0.0,VN
252,0.0,0.0,VN
253,0.0,0.0,VN
254,0.0,0.0,VN
255,0.0,0.0,VN
256,0.0,0.0,VN
257,0.0,0.0,VN
258,0.0,0.0,VN
259,0.0,0.0,VN
261,0.0,0.0,VN
262,0.0,0.0,VN
263,0.0,0.0,VN
264,0.0,0.0,VN
265,1.0,0.0,FP
266,0.0,0.0,VN
267,0.0,0.0,VN
268,0.0,0.0,VN
269,0.0,0.0,VN
270,0.0,0.0,VN
271,0.0,0.0,VN
272,0.0,0.0,VN
273,0.0,0.0,VN
274,0.0,0.0,VN
275,0.0,0.0,VN
276,0.0,0.0,VN
277,0.0,0.0,VN
278,0.0,0.0,VN
279,0.0,0.0,VN
280,0.0,0.0,VN
281,0.0,0.0,VN
282,0.0,0.0,VN
283,0.0,0.0,VN
284,0.0,0.0,VN
285,0.0,0.0,VN
286,0.0,0.0,VN
287,0.0,0.0,VN
288,0.0,0.0,VN
289,0.0,0.0,VN
290,0.0,0.0,VN
291,0.0,0.0,VN
292,0.0,0.0,VN
293,0.0,0.0,VN
294,0.0,0.0,VN
295,0.0,0.0,VN
296,0.0,0.0,VN
297,0.0,0.0,VN
298,0.0,0.0,VN
299,0.0,0.0,VN
300,0.0,0.0,VN
301,0.0,0.0,VN
302,0.0,0.0,VN
303,0.0,0.0,VN
304,0.0,0.0,VN
305,0.0,0.0,VN
306,0.0,0.0,VN
307,0.0,0.0,VN
308,0.0,0.0,VN
309,0.0,0.0,VN
310,0.0,0.0,VN
311,0.0,0.0,VN
312,0.0,0.0,VN
313,1.0,0.0,FP
314,0.0,0.0,VN
315,0.0,0.0,VN
316,0.0,0.0,VN
317,0.0,0.0,VN
318,0.0,0.0,VN
319,0.0,0.0,VN
320,0.0,0.0,VN
321,0.0,0.0,VN
322,0.0,0.0,VN
323,0.0,0.0,VN
324,0.0,0.0,VN
325,0.0,0.0,VN
326,0.0,0.0,VN
327,0.0,0.0,VN
328,0.0,0.0,VN
329,0.0,0.0,VN
330,0.0,0.0,VN
331,0.0,0.0,VN
332,0.0,0.0,VN
333,0.0,0.0,VN
334,0.0,0.0,VN
335,0.0,0.0,VN
336,0.0,0.0,VN
337,0.0,0.0,VN
338,0.0,0.0,VN
339,1.0,0.0,FP
340,0.0,0.0,VN
341,0.0,0.0,VN
342,0.0,0.0,VN
343,0.0,0.0,VN
344,0.0,0.0,VN
345,0.0,0.0,VN
346,0.0,0.0,VN
347,0.0,0.0,VN
348,0.0,0.0,VN
349,0.0,0.0,VN
350,0.0,0.0,VN
352,0.0,0.0,VN
353,0.0,0.0,VN
355,0.0,0.0,VN
356,0.0,0.0,VN
357,0.0,0.0,VN
358,0.0,0.0,VN
359,0.0,0.0,VN
360,0.0,0.0,VN
361,0.0,0.0,VN
362,0.0,0.0,VN
363,0.0,0.0,VN
364,0.0,0.0,VN
365,0.0,0.0,VN
366,0.0,0.0,VN
367,0.0,0.0,VN
368,0.0,0.0,VN
369,0.0,0.0,VN
370,0.0,0.0,VN
371,0.0,0.0,VN
372,0.0,0.0,VN
373,0.0,0.0,VN
374,0.0,0.0,VN
375,0.0,0.0,VN
376,0.0,0.0,VN
377,0.0,0.0,VN
378,0.0,0.0,VN
379,0.0,0.0,VN
380,0.0,0.0,VN
381,0.0,0.0,VN
382,0.0,0.0,VN
383,0.0,0.0,VN
385,0.0,0.0,VN
386,0.0,0.0,VN
387,0.0,0.0,VN
388,0.0,0.0,VN
389,0.0,0.0,VN
390,0.0,0.0,VN
391,0.0,0.0,VN
392,0.0,0.0,VN
393,0.0,0.0,VN
394,0.0,0.0,VN
395,0.0,0.0,VN
396,0.0,0.0,VN
397,0.0,0.0,VN
398,0.0,0.0,VN
399,0.0,0.0,VN
400,0.0,0.0,VN
401,0.0,0.0,VN
402,0.0,0.0,VN
403,0.0,0.0,VN
404,0.0,0.0,VN
405,0.0,0.0,VN
406,0.0,0.0,VN
407,0.0,0.0,VN
408,0.0,0.0,VN
409,0.0,0.0,VN
410,0.0,0.0,VN
411,0.0,0.0,VN
412,0.0,0.0,VN
413,0.0,0.0,VN
414,0.0,0.0,VN
415,0.0,0.0,VN
416,0.0,0.0,VN
417,0.0,0.0,VN
418,0.0,0.0,VN
419,0.0,0.0,VN
420,0.0,0.0,VN
421,0.0,0.0,VN
422,0.0,0.0,VN
423,0.0,0.0,VN
424,0.0,0.0,VN
425,0.0,0.0,VN
426,0.0,0.0,VN
427,0.0,0.0,VN
428,0.0,0.0,VN
429,0.0,0.0,VN
430,0.0,0.0,VN
431,0.0,0.0,VN
432,0.0,0.0,VN
433,0.0,0.0,VN
434,0.0,0.0,VN
435,0.0,0.0,VN
436,0.0,0.0,VN
437,0.0,0.0,VN
438,0.0,0.0,VN
439,0.0,0.0,VN
440,0.0,0.0,VN
441,0.0,0.0,VN
442,0.0,0.0,VN
443,0.0,0.0,VN
444,0.0,0.0,VN
445,0.0,0.0,VN
446,0.0,0.0,VN
447,0.0,0.0,VN
448,0.0,0.0,VN
449,0.0,0.0,VN
450,0.0,0.0,VN
451,0.0,0.0,VN
452,0.0,0.0,VN
453,0.0,0.0,VN
454,0.0,0.0,VN
455,0.0,0.0,VN
456,0.0,0.0,VN
457,0.0,0.0,VN
458,0.0,0.0,VN
459,0.0,0.0,VN
460,0.0,0.0,VN
461,0.0,0.0,VN
462,0.0,0.0,VN
463,0.0,0.0,VN
464,0.0,0.0,VN
465,0.0,0.0,VN
466,0.0,0.0,VN
467,0.0,0.0,VN
468,0.0,0.0,VN
469,0.0,0.0,VN
470,0.0,0.0,VN
471,0.0,0.0,VN
472,0.0,0.0,VN
473,0.0,0.0,VN
474,0.0,0.0,VN
475,0.0,0.0,VN
476,0.0,0.0,VN
478,0.0,0.0,VN
479,0.0,0.0,VN
480,0.0,0.0,VN
481,0.0,0.0,VN
482,0.0,0.0,VN
483,0.0,0.0,VN
484,0.0,0.0,VN
485,0.0,0.0,VN
486,0.0,0.0,VN
487,1.0,0.0,FP
488,0.0,0.0,VN
489,0.0,0.0,VN
490,0.0,0.0,VN
491,0.0,0.0,VN
492,0.0,0.0,VN
493,0.0,0.0,VN
494,0.0,0.0,VN
495,0.0,0.0,VN
496,0.0,0.0,VN
497,0.0,0.0,VN
498,0.0,0.0,VN
499,0.0,0.0,VN
500,0.0,0.0,VN
501,0.0,0.0,VN
502,0.0,0.0,VN
503,0.0,0.0,VN
504,0.0,0.0,VN
505,0.0,0.0,VN
506,0.0,0.0,VN
507,0.0,0.0,VN
508,0.0,0.0,VN
509,0.0,0.0,VN
510,0.0,0.0,VN
511,0.0,0.0,VN
512,0.0,0.0,VN
513,0.0,0.0,VN
514,0.0,0.0,VN
515,0.0,0.0,VN
516,0.0,0.0,VN
517,0.0,0.0,VN
518,0.0,0.0,VN
519,0.0,0.0,VN
520,0.0,0.0,VN
521,0.0,0.0,VN
522,0.0,0.0,VN
523,0.0,0.0,VN
524,0.0,0.0,VN
525,0.0,0.0,VN
526,1.0,0.0,FP
527,0.0,0.0,VN
528,0.0,0.0,VN
529,0.0,0.0,VN
530,0.0,0.0,VN
531,0.0,0.0,VN
532,0.0,0.0,VN
533,0.0,0.0,VN
534,0.0,0.0,VN
535,0.0,0.0,VN
536,0.0,0.0,VN
537,0.0,0.0,VN
538,0.0,0.0,VN
539,0.0,0.0,VN
540,0.0,0.0,VN
541,0.0,0.0,VN
542,0.0,0.0,VN
543,0.0,0.0,VN
544,0.0,0.0,VN
545,0.0,0.0,VN
546,0.0,0.0,VN
547,0.0,0.0,VN
548,0.0,0.0,VN
549,0.0,0.0,VN
550,0.0,0.0,VN
551,0.0,0.0,VN
552,0.0,0.0,VN
553,0.0,0.0,VN
554,0.0,0.0,VN
555,0.0,0.0,VN
556,0.0,0.0,VN
557,0.0,0.0,VN
558,0.0,0.0,VN
559,0.0,0.0,VN
560,0.0,0.0,VN
561,0.0,0.0,VN
562,0.0,0.0,VN
563,0.0,0.0,VN
564,0.0,0.0,VN
567,0.0,0.0,VN
568,0.0,0.0,VN
569,0.0,0.0,VN
570,0.0,0.0,VN
571,0.0,0.0,VN
572,0.0,0.0,VN
573,0.0,0.0,VN
574,0.0,0.0,VN
575,0.0,0.0,VN
576,0.0,0.0,VN
577,0.0,0.0,VN
578,0.0,0.0,VN
579,0.0,0.0,VN
580,0.0,0.0,VN
581,0.0,0.0,VN
582,0.0,0.0,VN
583,0.0,0.0,VN
584,0.0,0.0,VN
585,0.0,0.0,VN
586,0.0,0.0,VN
587,0.0,0.0,VN
588,0.0,0.0,VN
589,0.0,0.0,VN
590,0.0,0.0,VN
591,0.0,0.0,VN
593,0.0,0.0,VN
594,0.0,0.0,VN
595,0.0,0.0,VN
596,0.0,0.0,VN
597,1.0,0.0,FP
598,0.0,0.0,VN
599,0.0,0.0,VN
600,0.0,0.0,VN
601,0.0,0.0,VN
602,0.0,0.0,VN
603,0.0,0.0,VN
604,0.0,0.0,VN
605,0.0,0.0,VN
606,0.0,0.0,VN
608,0.0,0.0,VN
609,0.0,0.0,VN
610,0.0,0.0,VN
611,0.0,0.0,VN
612,0.0,0.0,VN
613,0.0,0.0,VN
614,0.0,0.0,VN
615,0.0,0.0,VN
616,0.0,0.0,VN
617,0.0,0.0,VN
618,0.0,0.0,VN
619,0.0,0.0,VN
620,0.0,0.0,VN
621,0.0,0.0,VN
622,0.0,0.0,VN
623,0.0,0.0,VN
624,0.0,0.0,VN
625,0.0,0.0,VN
626,0.0,0.0,VN
627,0.0,0.0,VN
628,0.0,0.0,VN
629,0.0,0.0,VN
630,0.0,0.0,VN
631,0.0,0.0,VN
632,0.0,0.0,VN
633,0.0,0.0,VN
634,0.0,0.0,VN
635,0.0,0.0,VN
636,0.0,0.0,VN
637,0.0,0.0,VN
638,0.0,0.0,VN
639,0.0,0.0,VN
640,0.0,0.0,VN
641,0.0,0.0,VN
642,0.0,0.0,VN
643,0.0,0.0,VN
644,0.0,0.0,VN
645,0.0,0.0,VN
646,0.0,0.0,VN
647,0.0,0.0,VN
648,0.0,0.0,VN
649,0.0,0.0,VN
650,0.0,0.0,VN
651,0.0,0.0,VN
652,0.0,0.0,VN
653,0.0,0.0,VN
654,0.0,0.0,VN
655,0.0,0.0,VN
656,0.0,0.0,VN
657,0.0,0.0,VN
658,0.0,0.0,VN
659,0.0,0.0,VN
660,0.0,0.0,VN
662,0.0,0.0,VN
663,0.0,0.0,VN
664,0.0,0.0,VN
665,0.0,0.0,VN
666,0.0,0.0,VN
667,0.0,0.0,VN
668,0.0,0.0,VN
669,0.0,0.0,VN
670,0.0,0.0,VN
671,0.0,0.0,VN
672,0.0,0.0,VN
673,0.0,0.0,VN
674,0.0,0.0,VN
675,0.0,0.0,VN
676,0.0,0.0,VN
677,0.0,0.0,VN
678,0.0,0.0,VN
679,0.0,0.0,VN
680,0.0,0.0,VN
681,0.0,0.0,VN
682,0.0,0.0,VN
683,0.0,0.0,VN
684,0.0,0.0,VN
685,0.0,0.0,VN
686,0.0,0.0,VN
687,0.0,0.0,VN
688,0.0,0.0,VN
689,0.0,0.0,VN
690,0.0,0.0,VN
691,0.0,0.0,VN
692,0.0,0.0,VN
693,0.0,0.0,VN
694,0.0,0.0,VN
695,0.0,0.0,VN
696,0.0,0.0,VN
697,0.0,0.0,VN
698,0.0,0.0,VN
699,0.0,0.0,VN
700,0.0,0.0,VN
701,0.0,0.0,VN
702,0.0,0.0,VN
703,0.0,0.0,VN
704,0.0,0.0,VN
705,0.0,0.0,VN
706,0.0,0.0,VN
707,0.0,0.0,VN
708,0.0,0.0,VN
709,4.0,0.0,FP
710,0.0,0.0,VN
711,0.0,0.0,VN
712,0.0,0.0,VN
713,0.0,0.0,VN
714,0.0,0.0,VN
715,0.0,0.0,VN
716,0.0,0.0,VN
717,0.0,0.0,VN
718,0.0,0.0,VN
719,0.0,0.0,VN
720,0.0,0.0,VN
721,0.0,0.0,VN
722,0.0,0.0,VN
723,0.0,0.0,VN
724,0.0,0.0,VN
725,0.0,0.0,VN
726,0.0,0.0,VN
727,0.0,0.0,VN
728,0.0,0.0,VN
729,0.0,0.0,VN
730,0.0,0.0,VN
731,0.0,0.0,VN
732,0.0,0.0,VN
733,0.0,0.0,VN
734,0.0,0.0,VN
735,0.0,0.0,VN
736,0.0,0.0,VN
737,0.0,0.0,VN
738,0.0,0.0,VN
739,0.0,0.0,VN
740,0.0,0.0,VN
741,0.0,0.0,VN
742,0.0,0.0,VN
743,0.0,0.0,VN
744,0.0,0.0,VN
745,0.0,0.0,VN
746,0.0,0.0,VN
748,0.0,0.0,VN
749,0.0,0.0,VN
750,0.0,0.0,VN
751,0.0,0.0,VN
752,0.0,0.0,VN
753,0.0,0.0,VN
754,0.0,0.0,VN
755,0.0,0.0,VN
756,0.0,0.0,VN
757,0.0,0.0,VN
758,0.0,0.0,VN
759,0.0,0.0,VN
760,0.0,0.0,VN
761,0.0,0.0,VN
762,0.0,0.0,VN
763,0.0,0.0,VN
764,0.0,0.0,VN
765,0.0,0.0,VN
766,0.0,0.0,VN
767,0.0,0.0,VN
768,0.0,0.0,VN
769,0.0,0.0,VN
770,0.0,0.0,VN
771,0.0,0.0,VN
772,0.0,0.0,VN
773,0.0,0.0,VN
774,0.0,0.0,VN
775,0.0,0.0,VN
776,0.0,0.0,VN
777,0.0,0.0,VN
778,0.0,0.0,VN
779,0.0,0.0,VN
780,0.0,0.0,VN
781,0.0,0.0,VN
782,0.0,0.0,VN
783,0.0,0.0,VN
784,0.0,0.0,VN
785,0.0,0.0,VN
786,0.0,0.0,VN
787,0.0,0.0,VN
788,0.0,0.0,VN
789,0.0,0.0,VN
790,0.0,0.0,VN
791,0.0,0.0,VN
792,0.0,0.0,VN
793,0.0,0.0,VN
794,0.0,0.0,VN
795,0.0,0.0,VN
796,0.0,0.0,VN
797,0.0,0.0,VN
798,0.0,0.0,VN
799,0.0,0.0,VN
800,1.0,0.0,FP
801,0.0,0.0,VN
802,0.0,0.0,VN
803,0.0,0.0,VN
804,0.0,0.0,VN
805,0.0,0.0,VN
806,0.0,0.0,VN
807,0.0,0.0,VN
808,0.0,0.0,VN
809,0.0,0.0,VN
810,0.0,0.0,VN
811,0.0,0.0,VN
812,0.0,0.0,VN
813,0.0,0.0,VN
814,0.0,0.0,VN
815,0.0,0.0,VN
816,0.0,0.0,VN
817,0.0,0.0,VN
818,0.0,0.0,VN
819,0.0,0.0,VN
820,0.0,0.0,VN
821,0.0,0.0,VN
822,0.0,0.0,VN
823,0.0,0.0,VN
824,0.0,0.0,VN
825,0.0,0.0,VN
826,0.0,0.0,VN
827,0.0,0.0,VN
828,0.0,0.0,VN
829,0.0,0.0,VN
830,0.0,0.0,VN
831,0.0,0.0,VN
832,0.0,0.0,VN
833,0.0,0.0,VN
834,0.0,0.0,VN
835,0.0,0.0,VN
836,0.0,0.0,VN
837,0.0,0.0,VN
838,0.0,0.0,VN
839,0.0,0.0,VN
840,0.0,0.0,VN
841,1.0,0.0,FP
842,0.0,0.0,VN
843,0.0,0.0,VN
844,0.0,0.0,VN
845,0.0,0.0,VN
846,0.0,0.0,VN
847,0.0,0.0,VN
848,0.0,0.0,VN
849,0.0,0.0,VN
850,0.0,0.0,VN
851,0.0,0.0,VN
853,0.0,0.0,VN
854,0.0,0.0,VN
855,0.0,0.0,VN
856,0.0,0.0,VN
857,0.0,0.0,VN
858,0.0,0.0,VN
859,0.0,0.0,VN
860,0.0,0.0,VN
861,0.0,0.0,VN
862,0.0,0.0,VN
863,0.0,0.0,VN
864,0.0,0.0,VN
865,0.0,0.0,VN
866,0.0,0.0,VN
867,0.0,0.0,VN
868,0.0,0.0,VN
869,0.0,0.0,VN
870,0.0,0.0,VN
871,0.0,0.0,VN
872,0.0,0.0,VN
873,0.0,0.0,VN
874,0.0,0.0,VN
875,0.0,0.0,VN
876,0.0,0.0,VN
877,0.0,0.0,VN
878,0.0,0.0,VN
879,0.0,0.0,VN
880,0.0,0.0,VN
882,0.0,0.0,VN
883,0.0,0.0,VN
884,0.0,0.0,VN
885,0.0,0.0,VN
886,0.0,0.0,VN
887,0.0,0.0,VN
888,0.0,0.0,VN
889,0.0,0.0,VN
890,0.0,0.0,VN
891,0.0,0.0,VN
892,0.0,0.0,VN
893,0.0,0.0,VN
895,0.0,0.0,VN
896,0.0,0.0,VN
897,0.0,0.0,VN
898,0.0,0.0,VN
899,0.0,0.0,VN
900,0.0,0.0,VN
901,0.0,0.0,VN
902,0.0,0.0,VN
903,0.0,0.0,VN
904,0.0,0.0,VN
905,0.0,0.0,VN
906,0.0,0.0,VN
907,0.0,0.0,VN
908,0.0,0.0,VN
909,0.0,0.0,VN
910,0.0,0.0,VN
911,0.0,0.0,VN
912,0.0,0.0,VN
913,0.0,0.0,VN
914,0.0,0.0,VN
915,0.0,0.0,VN
916,0.0,0.0,VN
917,0.0,0.0,VN
918,3.0,0.0,FP
919,0.0,0.0,VN
920,0.0,0.0,VN
921,0.0,0.0,VN
922,0.0,0.0,VN
923,0.0,0.0,VN
924,0.0,0.0,VN
925,0.0,0.0,VN
926,0.0,0.0,VN
927,0.0,0.0,VN
928,0.0,0.0,VN
929,0.0,0.0,VN
930,0.0,0.0,VN
931,0.0,0.0,VN
932,0.0,0.0,VN
933,0.0,0.0,VN
934,0.0,0.0,VN
935,0.0,0.0,VN
936,0.0,0.0,VN
937,0.0,0.0,VN
938,0.0,0.0,VN
939,0.0,0.0,VN
940,0.0,0.0,VN
941,0.0,0.0,VN
942,0.0,0.0,VN
943,0.0,0.0,VN
944,0.0,0.0,VN
945,0.0,0.0,VN
946,0.0,0.0,VN
947,0.0,0.0,VN
948,0.0,0.0,VN
949,0.0,0.0,VN
950,0.0,0.0,VN
951,0.0,0.0,VN
952,0.0,0.0,VN
953,0.0,0.0,VN
954,0.0,0.0,VN
955,0.0,0.0,VN
956,0.0,0.0,VN
957,0.0,0.0,VN
959,0.0,0.0,VN
960,0.0,0.0,VN
961,0.0,0.0,VN
963,0.0,0.0,VN
964,0.0,0.0,VN
965,0.0,0.0,VN
966,0.0,0.0,VN
967,0.0,0.0,VN
968,0.0,0.0,VN
969,0.0,0.0,VN
970,0.0,0.0,VN
971,0.0,0.0,VN
972,0.0,0.0,VN
973,0.0,0.0,VN
974,0.0,0.0,VN
975,0.0,0.0,VN
976,0.0,0.0,VN
977,0.0,0.0,VN
978,0.0,0.0,VN
979,0.0,0.0,VN
980,0.0,0.0,VN
981,0.0,0.0,VN
982,0.0,0.0,VN
983,0.0,0.0,VN
984,0.0,0.0,VN
985,0.0,0.0,VN
986,0.0,0.0,VN
987,0.0,0.0,VN
988,0.0,0.0,VN
989,0.0,0.0,VN
990,0.0,0.0,VN
991,0.0,0.0,VN
992,0.0,0.0,VN
993,0.0,0.0,VN
994,0.0,0.0,VN
995,0.0,0.0,VN
996,0.0,0.0,VN
997,0.0,0.0,VN
998,0.0,0.0,VN
999,0.0,0.0,VN
1000,0.0,0.0,VN
1001,0.0,0.0,VN
1002,0.0,0.0,VN
1003,0.0,0.0,VN
1004,0.0,0.0,VN
1005,0.0,0.0,VN
1006,0.0,0.0,VN
1008,0.0,0.0,VN
1009,0.0,0.0,VN
1010,0.0,0.0,VN
1011,0.0,0.0,VN
1012,0.0,0.0,VN
1013,0.0,0.0,VN
1014,0.0,0.0,VN
1015,0.0,0.0,VN
1016,0.0,0.0,VN
1017,0.0,0.0,VN
1018,0.0,0.0,VN
1019,0.0,0.0,VN
1020,0.0,0.0,VN
1021,0.0,0.0,VN
1022,0.0,0.0,VN
1023,0.0,0.0,VN
1024,0.0,0.0,VN
1025,0.0,0.0,VN
1026,0.0,0.0,VN
1027,0.0,0.0,VN
1028,0.0,0.0,VN
1029,0.0,0.0,VN
1031,0.0,0.0,VN
1032,0.0,0.0,VN
1033,0.0,0.0,VN
1034,0.0,0.0,VN
1035,0.0,0.0,VN
1036,0.0,0.0,VN
1037,0.0,0.0,VN
1038,0.0,0.0,VN
1039,0.0,0.0,VN
1041,0.0,0.0,VN
1042,0.0,0.0,VN
1043,0.0,0.0,VN
1044,0.0,0.0,VN
1045,0.0,0.0,VN
1046,0.0,0.0,VN
1047,0.0,0.0,VN
1048,0.0,0.0,VN
1049,0.0,0.0,VN
1050,0.0,0.0,VN
1051,0.0,0.0,VN
1052,0.0,0.0,VN
1053,0.0,0.0,VN
1054,0.0,0.0,VN
1055,0.0,0.0,VN
1056,0.0,0.0,VN
1057,0.0,0.0,VN
1058,1.0,0.0,FP
1059,1.0,0.0,FP
1060,0.0,0.0,VN
1061,0.0,0.0,VN
1062,0.0,0.0,VN
1063,0.0,0.0,VN
1064,0.0,0.0,VN
1065,0.0,0.0,VN
1066,0.0,0.0,VN
1067,0.0,0.0,VN
1068,0.0,0.0,VN
1069,0.0,0.0,VN
1070,0.0,0.0,VN
1071,0.0,0.0,VN
1072,0.0,0.0,VN
1073,0.0,0.0,VN
1074,0.0,0.0,VN
1075,0.0,0.0,VN
1076,0.0,0.0,VN
1077,0.0,0.0,VN
1078,0.0,0.0,VN
1079,0.0,0.0,VN
1080,0.0,0.0,VN
1081,0.0,0.0,VN
1082,0.0,0.0,VN
1083,0.0,0.0,VN
1084,0.0,0.0,VN
1085,0.0,0.0,VN
1086,0.0,0.0,VN
1087,0.0,0.0,VN
1088,0.0,0.0,VN
1089,0.0,0.0,VN
